# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 11cb0957eefdb540
# CUDA_DEVICE 0 GeForce GTX 480
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,local_load,local_store,gld_request,gst_request,l2_subp0_write_sector_misses,l2_subp0_write_sector_queries,fb_subp0_read_sectors,shared_load,shared_store,sm_cta_launched,l1_local_load_hit,l2_subp1_write_sector_misses,l2_subp1_write_sector_queries,fb_subp1_read_sectors,branch,l1_local_load_miss,l1_local_store_hit,l2_subp0_read_sector_misses,l2_subp0_read_sector_queries,fb_subp0_write_sectors,divergent_branch,l1_local_store_miss,l1_global_load_hit,l2_subp1_read_sector_misses,l2_subp1_read_sector_queries,fb_subp1_write_sectors,inst_issued,l1_global_load_miss,inst_executed,uncached_global_load_transaction,global_store_transaction,warps_launched,threads_launched,l1_shared_bank_conflict,active_warps,active_cycles,tex0_cache_sector_queries,tex0_cache_sector_misses
11cb0dd8638e3f40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9895.12,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3495,491520,1920,4,0,7680,7680,3292,25056,0,0,3435,264,7680,0,0,344,3396,204,7680,8964958,7622,8964776,0,256,32,1024,0,118742150,5130098,0,0
11cb0dd864b07e20,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9971.48,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3347,491520,1920,4,0,7680,7680,3372,25056,0,0,3435,204,7680,0,0,320,3336,168,7680,8964959,7650,8964776,0,256,32,1024,0,118686107,5133060,0,0
11cb0dd8664a7be0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9907.16,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3379,491520,1920,4,0,7680,7680,3380,25056,0,0,3407,96,7680,0,0,292,3256,192,7680,8964962,7650,8964776,0,256,32,1024,0,118621393,5133201,0,0
11cb0dd867a0c620,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9961.04,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3483,491520,1920,4,0,7680,7680,3356,25056,0,0,3371,96,7680,0,0,352,3492,264,7680,8964933,7616,8964776,0,256,32,1024,0,118637347,5133516,0,0
11cb0dd868b8b880,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9897,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3503,491520,1920,4,0,7680,7680,3392,25056,0,0,3347,264,7680,0,0,288,3388,192,7680,8964948,7656,8964776,0,256,32,1024,0,118632577,5131903,0,0
11cb0dd869e91a80,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9979.24,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3375,491520,1920,4,0,7680,7680,3372,25056,0,0,3391,72,7680,0,0,320,3292,108,7680,8964939,7616,8964776,0,256,32,1024,0,118737451,5135569,0,0
11cb0dd86b1d4540,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9947.68,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3331,491520,1920,4,0,7680,7680,3380,25056,0,0,3455,144,7680,0,0,284,3292,96,7680,8964950,7646,8964776,0,256,32,1024,0,118631740,5132739,0,0
11cb0dd86ca49460,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.008,9893.32,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3535,491520,1920,4,0,7680,7680,3316,25056,0,0,3371,216,7680,0,0,320,3408,216,7680,8964954,7618,8964776,0,256,32,1024,0,118620787,5131572,0,0
11cb0dd86e1c82c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9950.52,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3415,491520,1920,4,0,7680,7680,3324,25056,0,0,3403,144,7680,0,0,351,3340,108,7680,8964950,7620,8964776,0,256,32,1024,0,118679766,5132603,0,0
11cb0dd86f6617c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9910.56,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3359,491520,1920,4,0,7680,7680,3376,25056,0,0,3363,276,7680,0,0,322,3352,204,7680,8964932,7647,8964776,0,256,32,1024,0,118706301,5133945,0,0
11cb0dd87089e060,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.296,9963.48,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3383,491520,1920,4,0,7680,7680,3312,25056,0,0,3547,96,7680,0,0,328,3296,168,7680,8964933,7648,8964776,0,256,32,1024,0,118691340,5131857,0,0
11cb0dd871c715a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,10013.7,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3535,491520,1920,4,0,7680,7680,3324,25056,0,0,3451,132,7680,0,0,310,3296,72,7680,8964946,7648,8964776,0,256,32,1024,0,118688009,5133210,0,0
11cb0dd872dd95c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.008,9992.6,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3547,491520,1920,4,0,7680,7680,3380,25056,0,0,3299,60,7680,0,0,266,3260,108,7680,8964945,7616,8964776,0,256,32,1024,0,118646444,5134355,0,0
11cb0dd8743355c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9897.56,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3431,491520,1920,4,0,7680,7680,3472,25056,0,0,3327,168,7680,0,0,318,3340,132,7680,8964956,7616,8964776,0,256,32,1024,0,118607000,5132687,0,0
11cb0dd875e34120,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9960.6,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3475,491520,1920,4,0,7680,7680,3380,25056,0,0,3467,144,7680,0,0,292,3372,204,7680,8964933,7648,8964776,0,256,32,1024,0,118679345,5131024,0,0
11cb0dd877678a00,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.264,10078.1,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3371,491520,1920,4,0,7680,7680,3360,25056,0,0,3371,252,7680,0,0,336,3476,192,7680,8964955,7584,8964776,0,256,32,1024,0,118640617,5132674,0,0
11cb0dd879088420,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9928.48,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3395,491520,1920,4,0,7680,7680,3372,25056,0,0,3371,72,7680,0,0,292,3384,204,7680,8964932,7638,8964776,0,256,32,1024,0,118679324,5133640,0,0
11cb0dd87a65d6a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.36,9953.72,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3383,491520,1920,4,0,7680,7680,3452,25056,0,0,3403,96,7680,0,0,293,3384,240,7680,8964947,7647,8964776,0,256,32,1024,0,118680223,5130559,0,0
11cb0dd87b872440,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,10002.5,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3431,491520,1920,4,0,7680,7680,3404,25056,0,0,3515,336,7680,0,0,304,3304,108,7680,8964948,7586,8964776,0,256,32,1024,0,118693455,5133306,0,0
11cb0dd87cb805c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9960.88,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3463,491520,1920,4,0,7680,7680,3316,25056,0,0,3395,216,7680,0,0,326,3448,60,7680,8964956,7619,8964776,0,256,32,1024,0,118721184,5130997,0,0
11cb0dd87de43d60,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.456,9894,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3475,491520,1920,4,0,7680,7680,3384,25056,0,0,3439,204,7680,0,0,314,3396,84,7680,8964940,7647,8964776,0,256,32,1024,0,118692421,5133116,0,0
11cb0dd87f65e460,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.264,10007.1,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3399,491520,1920,4,0,7680,7680,3452,25056,0,0,3411,216,7680,0,0,297,3372,204,7680,8964973,7646,8964776,0,256,32,1024,0,118705192,5133416,0,0
11cb0dd8807ef9e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9958.36,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3507,491520,1920,4,0,7680,7680,3420,25056,0,0,3451,120,7680,0,0,350,3264,84,7680,8964956,7647,8964776,0,256,32,1024,0,118644624,5134090,0,0
11cb0dd881adcbc0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9949.52,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3627,491520,1920,4,0,7680,7680,3332,25056,0,0,3431,240,7680,0,0,320,3348,132,7680,8964961,7616,8964776,0,256,32,1024,0,118657388,5133767,0,0
11cb0dd8834e87a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9948.64,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3487,491520,1920,4,0,7680,7680,3404,25056,0,0,3479,156,7680,0,0,318,3276,216,7680,8964951,7616,8964776,0,256,32,1024,0,118676360,5133710,0,0
11cb0dd8849ff4c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9972.56,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3383,491520,1920,4,0,7680,7680,3460,25056,0,0,3367,276,7680,0,0,288,3372,156,7680,8964956,7604,8964776,0,256,32,1024,0,118657787,5133988,0,0
11cb0dd885c776e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.232,9950.04,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3475,491520,1920,4,0,7680,7680,3256,25056,0,0,3359,276,7680,0,0,288,3320,96,7680,8964941,7586,8964776,0,256,32,1024,0,118683627,5131688,0,0
11cb0dd88750c720,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9904.28,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3515,491520,1920,4,0,7680,7680,3384,25056,0,0,3487,132,7680,0,0,319,3360,108,7680,8964973,7646,8964776,0,256,32,1024,0,118672199,5133139,0,0
11cb0dd8888a25c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9905.68,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3407,491520,1920,4,0,7680,7680,3224,25056,0,0,3411,180,7680,0,0,344,3356,228,7680,8964960,7680,8964776,0,256,32,1024,0,118664542,5132624,0,0
11cb0dd889a3c4a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.008,10012.2,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3527,491520,1920,4,0,7680,7680,3420,25056,0,0,3451,108,7680,0,0,282,3320,216,7680,8964947,7616,8964776,0,256,32,1024,0,118641032,5131283,0,0
11cb0dd88b302660,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.296,9946.92,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3411,491520,1920,4,0,7680,7680,3324,25056,0,0,3359,96,7680,0,0,320,3320,252,7680,8964941,7622,8964776,0,256,32,1024,0,118681635,5134313,0,0
11cb0dd88c9d1260,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9892.12,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3531,491520,1920,4,0,7680,7680,3356,25056,0,0,3447,192,7680,0,0,292,3356,84,7680,8964953,7636,8964776,0,256,32,1024,0,118646354,5133792,0,0
11cb0dd88dd35700,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.136,9964.64,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3355,491520,1920,4,0,7680,7680,3408,25056,0,0,3339,132,7680,0,0,289,3332,168,7680,8964933,7616,8964776,0,256,32,1024,0,118599541,5132721,0,0
11cb0dd88f499f40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9892.96,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3419,491520,1920,4,0,7680,7680,3404,25056,0,0,3443,240,7680,0,0,308,3432,96,7680,8964949,7584,8964776,0,256,32,1024,0,118685052,5130889,0,0
11cb0dd8908b4be0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.072,9952.68,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3491,491520,1920,4,0,7680,7680,3352,25056,0,0,3355,96,7680,0,0,293,3300,120,7680,8964936,7616,8964776,0,256,32,1024,0,118663109,5133595,0,0
11cb0dd891a0e6a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9952.04,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3391,491520,1920,4,0,7680,7680,3364,25056,0,0,3419,168,7680,0,0,346,3328,228,7680,8964964,7604,8964776,0,256,32,1024,0,118706388,5132296,0,0
11cb0dd892c0f1e0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.168,9953.72,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3355,491520,1920,4,0,7680,7680,3200,25056,0,0,3499,204,7680,0,0,304,3324,36,7680,8964952,7616,8964776,0,256,32,1024,0,118771344,5131979,0,0
11cb0dd894217fa0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,10537.7,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3351,491520,1920,4,0,7680,7680,3428,25056,0,0,3423,288,7680,0,0,308,3396,24,7680,8964958,7664,8964776,0,256,32,1024,0,118629514,5132112,0,0
11cb0dd8957059c0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.04,9905.04,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3527,491520,1920,4,0,7680,7680,3444,25056,0,0,3439,192,7680,0,0,316,3396,48,7680,8964930,7616,8964776,0,256,32,1024,0,118636864,5132365,0,0
11cb0dd896932a40,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.104,9900.8,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3399,491520,1920,4,0,7680,7680,3384,25056,0,0,3531,120,7680,0,0,289,3396,252,7680,8964956,7616,8964776,0,256,32,1024,0,118711215,5131311,0,0
11cb0dd897facde0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,155.2,9967.68,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3479,491520,1920,4,0,7680,7680,3308,25056,0,0,3435,72,7680,0,0,310,3364,84,7680,8964943,7616,8964776,0,256,32,1024,0,118603019,5130738,0,0
11cb0dd8996887a0,_Z15integrateBodiesIfLb0EEvPN4vec4IT_E4TypeES4_S4_ffi,175.328,9963.32,0.667,60,1,256,1,1,0,29,0,-1,,0,0,0,1984,64,7680,7680,3439,491520,1920,4,0,7680,7680,3364,25056,0,0,3339,108,7680,0,0,289,3324,84,7680,8964950,7617,8964776,0,256,32,1024,0,118665027,5133706,0,0
